source_doc_id,date,sentence,found_term,accompanying_terms
2824,2017-12-04 21:10:00,One of its jobs is to compile a catalogue of destroyed Syrian churches for their subsequent restoration.,syria,[]
2824,2017-12-04 21:10:00,"We are in contact with representatives of the Jewish community of Syria, namely with some of its Jewish organisations, and in the United States, including those in New York.",syria,[]
2825,2017-12-04 23:30:00,"Nevertheless, I would like to take this opportunity to discuss the situation with the Orthodox Christians in Syria.",syria,[]
2825,2017-12-04 23:30:00,"I would like to thank once again you personally and Russia for what you have been doing in the Middle East, and specifically in Syria.",syria,[]
2832,2017-12-06 18:45:00,"Now, in cooperation with other participants in this process, the Syrian Government, the countries of the region and the UN, we should naturally move to the next stage – the start of a political process, as we agreed at the trilateral meeting of the presidents of Russia, Iran and Turkey in Sochi, that is, establishing and holding the Syrian National Dialogue Congress, drafting a new Constitution and, as this process develops, holding presidential and parliamentary elections.",syria,[]
2832,2017-12-06 18:45:00,"To get started, it is necessary to take at least the first steps – consolidate the current situation and de-escalation zones, put a complete end to the bloodshed on Syrian territory and transition to a peaceful, political settlement process.",syria,[]
2833,2017-12-07 15:05:00,Your equipment and weapons systems have proved themselves effective and showed excellent combat characteristics during the special operation against terrorists in Syria.,syria,[]
2838,2017-12-11 13:00:00,"Here, in Syria, far from home, you are doing exactly that – you are protecting our country.",syria,[]
2838,2017-12-11 13:00:00,"By helping the people of Syria to maintain their statehood, to fight off attacks by terrorists, you have inflicted a devastating blow to those who have directly, brazenly and openly threatened our country.",syria,[]
2838,2017-12-11 13:00:00,We will never forget the sacrifices and losses incurred in the struggle against terrorism both here in Syria and in Russia.,syria,[]
2838,2017-12-11 13:00:00,"However, the task of combating the armed groups here in Syria, the goal that needed to be addressed with the help of the large-scale use of the armed forces, has been largely resolved – and brilliantly resolved.",syria,['goal']
2838,2017-12-11 13:00:00,"Pilots, sailors, members of special forces, reconnaissance, troop-control and logistic support units, military police, medical personnel, field engineers and advisers working in the battle units of the Syrian Army have displayed the best qualities of Russian soldiers, such as courage, heroism, combat cohesion, determination, as well as excellent training and professionalism.",syria,[]
2838,2017-12-11 13:00:00,Syria has been preserved as a sovereign and independent state.,syria,[]
2838,2017-12-11 13:00:00,The Russian Centre for the reconciliation of opposing sides in Syria continues to operate in line with international agreements.,syria,[]
2838,2017-12-11 13:00:00,"In just over two years, the Russian Armed Forces and the Syrian Army have defeated the most combat-ready group of international terrorists.",syria,[]
2838,2017-12-11 13:00:00,"In this connection, I have decided to redeploy most of the Russian military contingent from the Syrian Arab Republic to Russia.",syria,[]
2839,2017-12-11 13:10:00,"But the fact that we defeated ISIS, one of the main terrorist groups, here in Syria is extremely important for Syria, Russia, and the entire world.",syria,['russia']
2839,2017-12-11 13:10:00,"I hope that in conjunction with Iran and Turkey, as well as the countries contributing to the eradication of terrorism, we will go beyond just restoring peaceful life and put in place a political process to resolve the situation in Syria in general.",syria,[]
2839,2017-12-11 13:10:00,"We will manage to prepare for the Syrian National Congress, which we discussed in Sochi, and to launch the peaceful settlement process.",syria,[]
2840,2017-12-11 13:20:00,"I want to thank you again for what you did here in Syria, both directly and in contact with your Syrian comrades in arms.",syria,[]
2840,2017-12-11 13:20:00,President of Syria Bashar al-Assad     al-Assad BasharPresident of Syria  (re-translated): I would like to thank all of you for your work and the excellent cohesion of Russian and Syrian service members.,syria,[]
2840,2017-12-11 13:20:00,Their children live both in Syria and Russia.,syria,[]
2840,2017-12-11 13:20:00,We do not differentiate whose blood it was – Russian or Syrian.,syria,[]
2840,2017-12-11 13:20:00,I am sure that in a hundred years or less our grandchildren and great grandchildren will study our history and the exploits of Russian and Syrian warriors to the same extent both in Russian and Syrian schools.,syria,[]
2840,2017-12-11 13:20:00,"I am so glad about your visit, your first visit to Syria and for this very reason.",syria,[]
2841,2017-12-11 14:45:00,"For my part, I am ready to talk to you in detail about the situation in Syria.",syria,[]
2841,2017-12-11 14:45:00,"I arrived here directly from Syria and would like to inform you in detail about my conversation with President al-Assad, as well as our arrangements with the leaders of Turkey and Iran regarding further steps towards a political settlement in Syria.",syria,[]
2842,2017-12-11 17:00:00,I informed the President of the steps Russia is taking to stabilise the situation in Syria.,syria,[]
2842,2017-12-11 17:00:00,I also spoke about the results of my visit to Syria today.,syria,[]
2842,2017-12-11 17:00:00,"As you may know, with the support of the Russian Aerospace Forces, Syrian territory has been almost entirely liberated from terrorists.",syria,[]
2842,2017-12-11 17:00:00,Mr Sisi and I agreed to intensify our coordination to facilitate the long-term political settlement of the Syrian crisis.,syria,[]
2842,2017-12-11 17:00:00,We appreciate our Egyptian partners’ support of Russia’s initiative to organise the Syrian National Dialogue Congress.,syria,[]
2844,2017-12-14 15:50:00,"Therefore, it is absolutely necessary to deal with this problem, and Syria will hardly be able to cope with it on its own.",syria,[]
2844,2017-12-14 15:50:00,But Syria cannot cope with this alone.,syria,[]
2844,2017-12-14 15:50:00,What is the main obstacle that stands in the way of a final solution to the problem in Syria and fighting terrorism in general?,syria,[]
2844,2017-12-14 15:50:00,"In Syria and elsewhere, it is critical that all the participants in these processes, the global players, do not succumb to a desire or temptation to use various terrorist, quasi-terrorist, or radical groups to achieve their fleeting political goals.",syria,[]
2845,2017-12-14 16:30:00,"This is exactly how Russian military personnel have acted in Syria – bravely, meticulously and professionally.",syria,[]
2845,2017-12-14 16:30:00,"They have done their duty, destroying a large organised terrorist group together with the Syrian army, and now a path is opening up to resolve the Syrian conflict politically and to restore the country so that hundreds of thousands of people will be able to live peacefully again.",syria,[]
2847,2017-12-14 18:20:00,"As you know, we are moving ahead with the new 10-year State Armament Programme, including the experience in using our arms and equipment during the successful antiterrorist operation in Syria.",syria,[]
2852,2017-12-19 16:00:00,"The international situation has become very tense, and we care about where the terrorists will return to as they flee their current whereabouts following the fairly effective actions, as you are aware, of the Russian Armed Forces, say, in Syria.",syria,[]
2858,2017-12-20 18:30:00,You took on precisely such tasks while supporting the anti-terrorist operation in Syria.,syria,[]
2861,2017-12-22 15:50:00,"I would like to start also by expressing my gratitude to the servicemen who took part in the anti-terrorist operation in Syria, and I want to thank the entire Armed Forces personnel.",syria,[]
2861,2017-12-22 15:50:00,"In cooperation with the Syrian troops, Russian forces have liberated practically the entire Syrian territory from the gangs of militants, saved the lives of hundreds of thousands of people, preserved Syria’s statehood and opened opportunities for political settlement of its domestic conflict.",syria,[]
2861,2017-12-22 15:50:00,"Colleagues, the situation in Syria, with which I started and the military political situation as a whole, confirm the correctness and timeliness of our decisions to consolidate the army and navy and channel the required resources into active military development.",syria,[]
2861,2017-12-22 15:50:00,It would have been impossible without your personal attention to the Army and the Navy and the almost constant coordination of our activities in Syria.,syria,[]
2861,2017-12-22 15:50:00,"More than 48,000 Russian service members, of whom over 14,000 were presented with state decorations, received invaluable combat experience in Syria with 80 percent of the operational-tactical crews and 90 percent of the army aviation crews having 100 to 120 sorties under their belts.",syria,[]
2861,2017-12-22 15:50:00,"The S-400, S-300V and Pantsir complexes, in conjunction with fighters, ensured the total dominance of our Aerospace Forces over Syrian airspace.",syria,[]
2861,2017-12-22 15:50:00,"We tested most of our military equipment during the Syrian operation, that is, 215 types of weapons.",syria,[]
2861,2017-12-22 15:50:00,"Backed by the Russian Aerospace Forces, the Syrian government troops and militias liberated 1,024 populated areas from terrorists, including such major cities as Aleppo, Palmyra, Oqeirbat, Deir ez-Zor, al-Mayadeen and Abu Kamal.",syria,[]
2861,2017-12-22 15:50:00,"They paved the way for a ceasefire between armed opposition formations and Syrian government troops with Russia, Iran and Turkey acting as the ceasefire’s guarantors.",syria,[]
2861,2017-12-22 15:50:00,"Humanitarian aid to the Syrian people is delivered regularly: 1,696 humanitarian deliveries were carried out, during which 700,000 civilians received food aid.",syria,[]
2861,2017-12-22 15:50:00,Officers of the Russian International Mine Action Centre in Syria established a branch to train demining specialists.,syria,[]
2861,2017-12-22 15:50:00,"In all, 740 Syrian army servicemen have been trained and can now detect and destroy explosive objects on their own.",syria,[]
2861,2017-12-22 15:50:00,Let me emphasise that the military operation in Syria was conducted within the limits of the allocations initially provided to the Defence Ministry by streamlining operational plans and combat training.,syria,[]
2861,2017-12-22 15:50:00,"Speaking about the operation in Syria, it is necessary to recall the implementation of our President’s initiative on the destruction of Syrian chemical weapons in 2013.",syria,[]
2861,2017-12-22 15:50:00,"It removed the threat of strikes by American cruise missiles on Syrian territory and the violent overthrow of the current government, as was the case in Yugoslavia, Iraq and Libya.",syria,[]
2861,2017-12-22 15:50:00,"Today, Russia’s air group of the Aerospace Forces at Khmeimim air base and the Russian naval support and maintenance facility in Tartus are fully operational on the territory of the Syrian Arab Republic.",syria,[]
2861,2017-12-22 15:50:00,"Modern military and social infrastructure has been built there, which makes it possible to maintain strategic stability in the region and deter terrorist groups from getting into Syria.",syria,[]
2861,2017-12-22 15:50:00,Preparations are being conducted for the Syrian National Dialogue Congress to create the conditions for a political settlement of the conflict.,syria,[]
2861,2017-12-22 15:50:00,"Representatives of all Syrian ethnic and religious communities, political parties and armed groups have been invited to attend it.",syria,[]
2862,2017-12-22 16:20:00,"Comrade Supreme Commander-in-Chief, Your order to withdraw Russian forces from the Syrian Arab Republic has been fulfilled.",syria,[]
2862,2017-12-22 16:20:00,"Staying in Syria as part of efforts to assist the political settlement and restore peaceful life are the Russian Centre for Reconciliation of Opposing Sides, at full strength, and three military police battalions exercising control in de-escalation zones in accordance with your decision.",syria,[]
2864,2017-12-25 20:10:00,You mentioned Syria.,syria,[]
2864,2017-12-25 20:10:00,"We have two bases there, and we will, of course, continue to fight terrorism there, including in Syria, and to deliver pinpoint strikes, if this should be necessary.",syria,[]
2872,2017-12-28 11:00:00,You fulfilled the most difficult tasks in Syria and have returned home to your relatives and loved ones victorious.,syria,[]
2872,2017-12-28 11:00:00,"Over 48,000 Russian soldiers and officers took part in the operations in Syria in a little over two years.",syria,[]
2872,2017-12-28 11:00:00,The public followed the daily developments and reports from Syria.,syria,[]
2872,2017-12-28 11:00:00,"As it has happened many times in history, Russia made a crucial, decisive input to the defeat of the criminal forces that challenged the entire civilisation, to the destruction of the terrorist army, the barbaric dictatorship that brought death and devastation, erased hospitals, schools, mosques, churches, historical and cultural monuments from the face of the earth, and planned to turn Syria and its neighbours into a launching ground for global aggression targeting our country.",syria,[]
2872,2017-12-28 11:00:00,"Should the terrorists have won in Syria, expanded their ranks with new recruits, accessed money, oil sources and modern weapons they would have certainly continued their global attack with new and advanced forces.",syria,[]
2872,2017-12-28 11:00:00,"The Syrian Army has liberated the entire country and over 1,000 population centres with the key support of Russia’s Aerospace Forces and Navy.",syria,[]
2872,2017-12-28 11:00:00,"Your heroism and professional actions have made it possible to preserve Syria’s statehood, to stop mass murders, executions and terror against civilians, have made it possible to launch a political settlement of the conflict in that country, to restore normal life and to return tens of thousands of refugees.",syria,[]
2872,2017-12-28 11:00:00,"Syrian citizens will remember with gratitude the courage of Russian service personnel who sometimes delivered food, medications and essentials under fire.",syria,[]
2872,2017-12-28 11:00:00,"In Syria, two Russian bases – an air base in Khmeimim and a naval facility in the port of Tartus – will remain and operate on a permanent basis.",syria,[]
2872,2017-12-28 11:00:00,"In this large-scale and responsible work to promote military organisation, strengthen the army and the navy, and address other large-scale tasks facing our country, I certainly count on you, merited and still very young veterans of the Syrian operation, on the patriotism, willpower, experience and military conditioning of all our officers and men.",syria,[]
2872,2017-12-28 11:00:00,"Comrade officers, friends, I would like to once again congratulate the recipients of the state decorations, and everyone attending this ceremony, as well as the 48,000 service personnel who took part in the Syrian operation.",syria,[]
2879,2018-01-11 19:45:00,"In Syria, I met with the commander of this unit.",syria,[]
2879,2018-01-11 19:45:00,"We are committed to further strengthening our partnership with Turkey, and we are engaged in talks to prepare a meeting in Sochi between the Syrian government and the opposition.",syria,[]
2879,2018-01-11 19:45:00,The Russian inter-agency group is currently in Damascus for talks with the Syrian government and President Assad.,syria,[]
2900,2018-01-30 18:00:00,"Comrade officers, colleagues, welcome to the military-practical conference dedicated to the results of the military operation in Syria.",syria,[]
2900,2018-01-30 18:00:00,"The rout of the well-equipped terrorist groups in Syria demonstrated the power of our Army and Navy, and the course of the operation demonstrated the tradition of reliability and effectiveness of Russian weapons.",syria,[]
2900,2018-01-30 18:00:00,"Supported by fighter aircraft, the S-400 and Pantsir air defence systems guaranteed the superiority of our Aerospace Forces in Syrian air space.",syria,[]
2900,2018-01-30 18:00:00,"But today, using this opportunity to sum up the results of our work, I would like to thank you and all your colleagues, all employees of the Russian defence industry – engineers, specialists from the working professions and designers, for your efforts and your contribution to consolidating the country’s defence capability, for your major input into the success of the anti-terrorist operation in Syria and ensuring Russia’s defence capability.",syria,[]
2900,2018-01-30 18:00:00,The use of our weapons in Syria convincingly showed that in terms of combat equipment the Russian Army is one of the world’s best.,syria,[]
2900,2018-01-30 18:00:00,"I have already mentioned this, but I would like to repeat that some of the weapons and equipment samples revealed flaws in Syria.",syria,[]
2900,2018-01-30 18:00:00,"In conclusion, I would like to once again thank all servicemen present in this room who participated in the operation in Syria and, of course, representatives of our defence industry.",syria,[]
2924,2018-02-15 15:40:00,"But equally important, based on our meeting this time last year, was the leadership that you showed as well as the joint cooperation between our two countries on bringing better days to Syria.",syria,[]
2924,2018-02-15 15:40:00,"Your directives a year ago have allowed, I think, much stronger Jordanian-Russian coordination, and we have been able to make good political grounds in southern Syria.",syria,['southern']
2929,2018-02-22 19:30:00,I would like to thank again all those who took part and are taking part in combat activities on the territory of the Syrian Arab Republic.,syria,[]
2930,2018-02-23 14:30:00,"Our soldiers demonstrated their readiness to solve the most complicated tasks in Syria: they act bravely, decisively and courageously.",syria,[]
2930,2018-02-23 14:30:00,"They helped the Syrian army shatter large, well-equipped terrorist groups.",syria,[]
2930,2018-02-23 14:30:00,"And always, during his studies, during service in the Middle East, when fighting in the sky over Syria, he aspired to be among the best, he was a true comrade to his comrades-in-arms.",syria,[]
2935,2018-02-28 17:00:00,"In the context of the state of affairs in the Middle East, primarily Syria, we stressed the primary importance of uniting the international community’s efforts in fighting terrorism based on the coordinating role of the UN and the standards of international law.",syria,[]
2935,2018-02-28 17:00:00,"In discussing bilateral relations at the Russia-EU level, we spoke about hotbeds of crises including those in Eastern Ukraine and Syria.",syria,[]
2935,2018-02-28 17:00:00,"As for Syria, we believe that we should do everything we can to stop this unbearable situation.",syria,[]
2935,2018-02-28 17:00:00,"As a result of my latest telephone conversation with the German Chancellor and the President of France, you know that I issued orders to the Defence Ministry, and we made arrangements with our Syrian partners, and we proposed organising humanitarian routes to evacuate children and wounded people from the hotspots.",syria,[]
2937,2018-03-01 14:00:00,"Colleagues, The operation in Syria has proved the increased capabilities of the Russian Armed Forces.",syria,[]
2943,2018-03-05 18:30:00,"Russia will continue to actively pursue military technical cooperation with all interested nations, including in the most high-tech segments in those classes of weapons – air force, counter-air defence, ground forces, navy – that displayed exceptional efficiency in the Syria operation.",syria,[]
2951,2018-03-10 10:00:00,"You know, this man could have a wide range of interests, including, for example, an interest in the Syrian fuel and energy complex.",syria,[]
2951,2018-03-10 10:00:00,"Well, I know that there are several companies, several Russian companies there, maybe his among others, but this has nothing to do with our policy in Syria.",syria,[]
2951,2018-03-10 10:00:00,"If he does anything there, he does not coordinate it with us; he probably coordinates it with the Syrian authorities or the Syrian businesses he works with.",syria,[]
2951,2018-03-10 10:00:00,"Firstly, the Syrian Government destroyed its chemical weapons long ago.",syria,[]
2951,2018-03-10 10:00:00,"Secondly, we know about the militants’ plans to simulate chemical attacks by the Syrian army.",syria,[]
2951,2018-03-10 10:00:00,Are you sure that these deaths are the result of chemical attacks by the Syrian Government?,syria,[]
2982,2018-04-03 16:45:00,"In addition, we can say that we are working closely with the Russian Federation to address terrorist threats and all the dangers arising from the conflict in Syria.",syria,[]
2984,2018-04-03 20:30:00,"We discussed possible joint efforts to help resolve the crisis in Syria, to consolidate the ceasefire regime and to create favourable conditions for the intra-Syrian negotiating process in the context of the results of the Syrian National Dialogue Congress, which was held in Sochi, and the recent trilateral contacts in the Astana format.",syria,[]
2984,2018-04-03 20:30:00,It is a fact that Turkey conducted Operation Olive Branch and closely coordinated its actions in Syria with Russia.,syria,[]
2984,2018-04-03 20:30:00,What does Russia think about the future of organisations such as the Democratic Union Party in Syria?,syria,[]
2984,2018-04-03 20:30:00,"We are working together with Syria and several other countries that are interested in resolving the Syrian conflict, first of all to ensure Syria’s territorial integrity and sovereignty and to root out terrorism in its territory.",syria,[]
2984,2018-04-03 20:30:00,"As for the future of Syria and the future and ongoing political dialogue, we believe that Kurds are part of the multinational people of Syria and so have the right to take part in all political processes there and to find their place in Syria’s future.",syria,[]
2984,2018-04-03 20:30:00,"As for who exactly must take part in these political negotiations and which place each of Syria’s ethnic groups will hold in the future, this is for Syrians themselves to decide.",syria,[]
2985,2018-04-04 12:20:00,"We are working together on the most painful current subjects, including that of the Syrian problem.",syria,[]
2985,2018-04-04 12:20:00,"Speaking about regional affairs, we maintain close cooperation, in particular regarding the Syrian settlement.",syria,[]
2985,2018-04-04 12:20:00,I would like to say that the summit that was held in Sochi at your initiative has launched our movement towards the settlement of the Syrian crisis.,syria,[]
2985,2018-04-04 12:20:00,"After that summit meeting, you hosted the Syrian National Dialogue Congress in Sochi, which has produced good results.",syria,[]
2985,2018-04-04 12:20:00,"We have three ambitious goals: security and stability, the repatriation of refugees, and the choice of Syria’s future by Syrians themselves.",syria,[]
2986,2018-04-04 16:20:00,"We had an in-depth discussion on the main aspects of the Syrian situation, exchanged opinions on the further steps that must be taken to bring about a lasting normalisation of the situation, and reached vital agreements that were incorporated in the Joint Statement on the results of our meeting.",syria,[]
2986,2018-04-04 16:20:00,"I would like to point out that the Joint Statement emphasises the firm resolve of Russia, Iran and Turkey to help strengthen the sovereignty, independence and territorial integrity of the Syrian Arab Republic, as my colleagues have said.",syria,[]
2986,2018-04-04 16:20:00,"This position of principle is much needed today, considering the growing number of attempts to deepen ethnic and religious differences in Syrian society in order to break up the country and to preserve the conflict potential of the Middle East for years to come.",syria,[]
2986,2018-04-04 16:20:00,"We have agreed to expand the entire range of our trilateral cooperation in Syria, primarily within the framework of the Astana process, which has proved its effectiveness more than once.",syria,[]
2986,2018-04-04 16:20:00,"Thanks to close coordination between Russia, Iran and Turkey as the guarantor states of the Astana process, the level of violence in Syria has radically diminished.",syria,[]
2986,2018-04-04 16:20:00,"We intend to keep the focus of the Astana process on the political settlement of the Syrian crisis, or more precisely, promote an inclusive intra-Syrian dialogue in keeping with UN Security Council Resolution 2254.",syria,[]
2986,2018-04-04 16:20:00,"We believe that the results of the Syrian National Dialogue Congress, which has no alternative so far, are crucial for our purpose.",syria,[]
2986,2018-04-04 16:20:00,"This includes forming the Constitutional Committee under the aegis of the UN in Geneva, within which the Syrians can independently determine the main parameters of state structure for a new Syria.",syria,['new']
2986,2018-04-04 16:20:00,The participants stated that politicisation of this issue is unacceptable and that it is necessary to strictly comply with the UN Security Council Resolution 2401 that is aimed at alleviating the suffering of civilians in all of Syria.,syria,[]
2986,2018-04-04 16:20:00,"Thus, 77 tonnes of food and basic necessities were sent to Syria in February at the expense of religious groups.",syria,[]
2986,2018-04-04 16:20:00,"Russia, Iran and Turkey will more closely coordinate their steps on resolving the humanitarian issues in Syria.",syria,[]
2986,2018-04-04 16:20:00,"We also agreed to consolidate our efforts on the post-conflict recovery of Syria, primarily, the construction of social and infrastructure facilities.",syria,[]
2986,2018-04-04 16:20:00,I am sure that necessary practical measures will be adopted following the summit and they will facilitate further productive work in the interests of lasting peace and stability in Syria.,syria,[]
2986,2018-04-04 16:20:00,"And definitely there needs to be joint work to restore Syria’s economy, restore the infrastructure.",syria,[]
2986,2018-04-04 16:20:00,We very much hope that after the end of the political processes work to restore the Syrian economy will gain in scope.,syria,[]
2986,2018-04-04 16:20:00,"The Islamic Republic of Iran, Russia and Turkey had two rounds of summits in Sochi and Ankara, they are addressing the Syria issue by political means.",syria,[]
2986,2018-04-04 16:20:00,Which conclusion have you drawn from the fact that they get in the way of your efforts to achieve a settlement and establish peace in Syria.,syria,[]
2986,2018-04-04 16:20:00,Turkey is really shouldering a heavy burden in connection with the flow of refugees from Syria.,syria,[]
2986,2018-04-04 16:20:00,We met today in the trilateral format to resolve the Syrian problem and these issues.,syria,[]
2996,2018-04-11 17:40:00,"During our regular talks in February in Moscow, key issues related to the further deepening of bilateral relations, as well as the coordination of joint efforts in the Syrian settlement, were discussed.",syria,[]
2996,2018-04-11 17:40:00,We appreciate the contribution of our Jordanian partners to the sustainable functioning of the de-escalation zone in southern Syria.,syria,['southern']
3035,2018-05-16 15:00:00,I will especially note the efficient and coordinated actions of the crews of our ships and submarines during the military operation in Syria.,syria,[]
3035,2018-05-16 15:00:00,"At the same time, with the continuing threat of attacks by international terrorists in Syria in the Mediterranean Sea, our ships armed with Kalibr cruise missiles will be on a constant military watch.",syria,[]
3038,2018-05-17 21:30:00,I would also like to congratulate you on the major success of the Syrian Government Army in the struggle against terrorist units.,syria,[]
3038,2018-05-17 21:30:00,"Terrorists have laid down arms in key areas of Syria, which made it possible to restore the country’s infrastructure, push them back and practically end their operations near the Syrian capital.",syria,[]
3038,2018-05-17 21:30:00,Much was accomplished at the Syrian National Dialogue Congress in Sochi.,syria,[]
3038,2018-05-17 21:30:00,President of Syria Bashar al-Assad     al-Assad BasharPresident of Syria  (retranslated):,syria,[]
3038,2018-05-17 21:30:00,"Hundreds of thousands of Syrians have been able to return to their homes in recent weeks, millions more Syrians are on the way.",syria,[]
3038,2018-05-17 21:30:00,We know that it is not going to be easy as there are countries that do not want stability in Syria.,syria,[]
3039,2018-05-17 21:35:00,"During our today’s conversation, the President of Syria and I coordinated our joint efforts on fighting terrorism and terrorist organisations in the Syrian Arab Republic; we noted the major progress the Syrian army has made on this front, and concluded that, as of today, conditions are favourable for stepping up the political process.",syria,[]
3039,2018-05-17 21:35:00,"On a related note, the President of Syria has made a decision to send his part of the delegation to form the Constitutional Committee that is supposed to work on the Constitution of Syria.",syria,[]
3039,2018-05-17 21:35:00,"Russia welcomes this decision and will support it in every way, taking into account the agreements reached during the Syrian National Dialogue Congress that took place several months ago in Sochi.",syria,[]
3039,2018-05-17 21:35:00,"Along with stepping up the political process, we believe it is very important to take the necessary steps to rebuild Syria’s economy and to address long overdue and complicated humanitarian issues.",syria,[]
3039,2018-05-17 21:35:00,We are counting on support from the United Nations and all countries interested in resolving the Syrian crisis.,syria,[]
3039,2018-05-17 21:35:00,President of Syria Bashar al-Assad     al-Assad BasharPresident of Syria  (retranslated): I rate the results of today’s meeting very highly.,syria,[]
3039,2018-05-17 21:35:00,"First, we assessed developments in Syria from a military standpoint.",syria,[]
3039,2018-05-17 21:35:00,"I would like to thank President of Russia Vladimir Putin and the Russian Government for the humanitarian aid that Russia has always provided, at every stage of the Syrian crisis, to Syrian citizens who fled their homes in response to the actions of terrorists.",syria,[]
3039,2018-05-17 21:35:00,"As to economic cooperation, we noted the recent growth of Russian investment, Russian companies’ investments in various areas of the Syrian economy, and also discussed possible steps to further encourage Russian companies to invest in our country and take part in the reconstruction process.",syria,[]
3039,2018-05-17 21:35:00,"We assessed developments in the political process in recent months, by which I mean the outcome of the Syrian National Dialogue Congress and the latest rounds of talks in Astana, and we discussed steps that need to be taken to keep achieving progress in this area.",syria,[]
3039,2018-05-17 21:35:00,We focused on the issue of the Constitutional Committee that should be established following the results of the Syrian National Dialogue Congress.,syria,[]
3039,2018-05-17 21:35:00,I have confirmed to President Putin today that Syria will send the list of its delegates to the Constitutional Committee to discuss amendments to the current Constitution.,syria,[]
3039,2018-05-17 21:35:00,"We proceed from the assumption that in view of the significant victories and success achieved by the Syrian Army in its fight against terrorism, and the start of a more active phrase of the political process, foreign armed forces will be withdrawing from the territory of the Syrian Arab Republic.",syria,[]
3041,2018-05-18 16:45:00,We discussed the problem of the Syrian crisis.,syria,[]
3041,2018-05-18 16:45:00,"We stated that it is necessary to make a contribution to a political settlement, in particular at the Astana and Geneva venues, to stabilise the situation on the ground, and provide humanitarian relief to the population of Syria.",syria,[]
3041,2018-05-18 16:45:00,We spoke about Syria; we had a very intensive exchange on Syria.,syria,[]
3041,2018-05-18 16:45:00,"Question (retranslated): Madam Federal Chancellor, Germany accepted over 700,000 Syrian refugees, most of whom probably want to return home.",syria,[]
3041,2018-05-18 16:45:00,What signal do you have from Russia that it will exert pressure on Syria to resume the political process finally?,syria,[]
3041,2018-05-18 16:45:00,"As for the first part of your question, I would like to emphasise that refugees are already returning in large numbers to the regions liberated by the Syrian army.",syria,[]
3041,2018-05-18 16:45:00,"Moreover, people were transferred with the help of our military police to other regions of Syria, including Idlib, from areas that they left of their own free will, for instance, Eastern Ghouta.",syria,[]
3041,2018-05-18 16:45:00,It is necessary to depoliticise humanitarian relief and economic recovery in Syria.,syria,[]
3041,2018-05-18 16:45:00,"If the Europeans want people to return home from Europe, it is necessary to remove the restrictions on aid to Syria that we do not understand, at least in the regions that are controlled by the Government of the Syrian Arab Republic.",syria,[]
3041,2018-05-18 16:45:00,"To be honest, Syria does not have much ability to fix this; they are very limited in what they can do.",syria,[]
3041,2018-05-18 16:45:00,"If Europe wants people to return home from Europe, it is necessary to help Syria rebuild its economy and provide real humanitarian relief.",syria,[]
3055,2018-05-24 21:30:00,"I believe this will help us find solutions and work together in all areas, be it Ukraine, the Middle East, Iran, Syria, or a multilateral approach to international politics as we see it.",syria,[]
3056,2018-05-24 22:20:00,"In the context of the situation in Syria, we noted that it was necessary to continue facilitating an early political settlement, in particular, given the recommendations approved by the Syrian National Dialogue Congress.",syria,[]
3056,2018-05-24 22:20:00,Russia will continue maintaining relations with the Syrian Government and the opposition as part of the process launched in Astana.,syria,[]
3056,2018-05-24 22:20:00,"As for Syria, the growth of tensions between Iran and Israel points to the risk of large-scale escalation.",syria,[]
3056,2018-05-24 22:20:00,It is time to seat at the negotiating table all regional powers and all sides that are interested in settling the Syrian conflict so as to find a real political solution to it.,syria,[]
3056,2018-05-24 22:20:00,I have always said that our priority in Syria is the struggle against terrorism and the Islamist threat.,syria,[]
3056,2018-05-24 22:20:00,We want to find an inclusive political solution that will allow the Syrian people to draft a new constitution and elect a government.,syria,[]
3056,2018-05-24 22:20:00,We only have one aspiration – to preserve Syria’s sovereignty and territorial integrity.,syria,[]
3056,2018-05-24 22:20:00,"Several weeks back, in late April, I decided to create new momentum and invest 50 million euros in humanitarian activities in Syria.",syria,[]
3056,2018-05-24 22:20:00,We will work with various non-governmental organisations which will engage in humanitarian activities in various parts of Syria which are most in need of humanitarian assistance.,syria,[]
3056,2018-05-24 22:20:00,This work will enable us to be truly useful to Syria and to help the Syrian people to gain access to humanitarian aid.,syria,[]
3056,2018-05-24 22:20:00,"We, that is, the international coalition, are destroying the last ISIS bases in Syria, and we should do all we can to ward off the risk of this organisation having a resurgence.",syria,[]
3056,2018-05-24 22:20:00,"Regarding Syria, it is a very complicated matter.",syria,[]
3072,2018-05-30 18:00:00,We talked about ending the conflict in Syria to stop the flood of migrants to Europe.,syria,[]
3073,2018-05-31 16:00:00,Their professional skills are improving thanks to their experience fighting international terrorism in the Syrian Arab Republic.,syria,[]
3080,2018-06-04 22:00:00,"For example, the case that was the reason for missile strikes against Syria after the alleged chemical attack in the city of Douma.",syria,[]
3080,2018-06-04 22:00:00,The Syrian troops liberated that area.,syria,[]
3080,2018-06-04 22:00:00,"They headed for Syria, and reached a neighbouring country, Lebanon I think.",syria,[]
3080,2018-06-04 22:00:00,"But, instead of waiting one or two days and allowing the commission to work on the site, a missile attack was made on Syria.",syria,[]
3081,2018-06-05 17:30:00,"Naturally, during the talks we exchanged views on a number of international and regional issues and talked about the developments in Ukraine and Syria.",syria,[]
3082,2018-06-05 18:30:00,We discussed the Syrian crisis.,syria,[]
3082,2018-06-05 18:30:00,We note the readiness of Austria to join humanitarian actions in support of the population of Syria.,syria,[]
