source_doc_id,date,sentence,found_term
1618,2015-09-04 06:50:00,"Simply, what we are seeing today is the next round of political confrontation in Ukraine, and the amendments to the Constitution are being used only as a pretext for intensifying the political battle for power.",ukraine
1618,2015-09-04 06:50:00,"That will depend not on us but on Ukraine itself, on the Ukrainian people and how long they are prepared to put up with this chaos.",ukraine
1618,2015-09-04 06:50:00,"I have already said that the fact that Ukraine has been placed under outside governance and foreigners hold all the key posts in the Government and now in key regions too is, I think, an insult to the Ukrainian people.  Are there really no decent, honest and competent managers in Ukraine?",ukraine
1618,2015-09-04 06:50:00,The way events develop in Ukraine depends on Ukraine itself and on the Ukrainian people.,ukraine
1624,2015-09-12 16:20:00,"It is good to know, of course (this is probably most important) that the shelling of Donbass by Ukrainian army and so-called Ukrainian volunteer battalions has ceased – there are no more strikes.",ukrainian
1646,2015-09-28 19:25:00,"And that is exactly what happened in Ukraine, where the people's widespread frustration with the government was used for instigating a coup d’état from abroad.",ukraine
1646,2015-09-28 19:25:00,"Ukraine's territorial integrity cannot be secured through the use of threats or military force, but it must be secured.",ukraine
1646,2015-09-28 19:25:00,"Such steps would guarantee that Ukraine will develop as a civilized state, and a vital link in creating a common space of security and economic cooperation, both in Europe and in Eurasia.",ukraine
1647,2015-09-28 20:25:00,"As for Ukraine, here, the main problem lies in the need to establish direct dialogue between the authorities in Kiev and the authorities in the two unrecognised republics.",ukraine
1651,2015-09-29 02:20:00,"I think that our American partners explained their position quite clearly on many issues, including settling the situation in Ukraine and Syria, as well as the Middle East overall.",ukraine
1651,2015-09-29 02:20:00,"As for the possibility of the United States’ more active participation in settling the Ukrainian conflict, the US is already participating quite actively, although it is not at the forefront like the work by Russia, France and Germany in the so-called Normandy format.",ukrainian
1651,2015-09-29 02:20:00,The other is that I did not notice that the Ukrainian President was absent during my address.,ukrainian
1652,2015-09-29 06:00:00,You mean to divert attention from the Ukrainian issue?,ukrainian
1652,2015-09-29 06:00:00,"Our actions in Syria are aimed at diverting attention from Ukraine… No, it is false.",ukraine
1652,2015-09-29 06:00:00,"The Ukrainian issue is a separate huge issue for us, I will tell you why.",ukrainian
1652,2015-09-29 06:00:00,"As for Ukraine, it is a special issue.",ukraine
1652,2015-09-29 06:00:00,Ukraine is the closest country to us.,ukraine
1652,2015-09-29 06:00:00,We have always said that Ukraine is our sister country and it is true.,ukraine
1652,2015-09-29 06:00:00,We have thousands of contacts and thousands of connections with people who live in Ukraine.,ukraine
1652,2015-09-29 06:00:00,"However, we would like other countries to respect the sovereignty of other states, including Ukraine, too.",ukraine
1652,2015-09-29 06:00:00,What happened in Ukraine?,ukraine
1652,2015-09-29 06:00:00,"The coup d'état in Ukraine has led to a civil war, because, yes, let's say, many Ukrainians no longer trusted President Yanukovych.",ukraine
1652,2015-09-29 06:00:00,"If that is your question, then I think that both Russia and other international actors, including those who are more actively engaged in the resolution of the Ukrainian crisis (that is the Federal Republic of Germany and France, the so-called Normandy Quartet, certainly, with close involvement of the United States, and we have intensified our dialogue on this issue), we should all be committed to the full and unconditional implementation of the agreements that were achieved in Minsk.",ukrainian
1652,2015-09-29 06:00:00,Nothing matters for a drastic change in Ukraine more than political transformations.,ukraine
1652,2015-09-29 06:00:00,"Right now Ukraine is in the process of amending its Constitution, the first reading is over, yet no one had discussed a single point with Donetsk and Lugansk, and nobody intends to either.",ukraine
1652,2015-09-29 06:00:00,"the law on the special order for local self-government in these regions, which has already been adopted in Ukraine, has to be implemented.",ukraine
1652,2015-09-29 06:00:00,"The law on local elections was adopted in Ukraine, the representatives of Donetsk and Lugansk forwarded their proposals on this law three times, but no one ever responded, though the Minsk Agreements say clearly: ”by agreement with Donetsk and Lugansk.",ukraine
1652,2015-09-29 06:00:00,"However, he slants as far as the situation in Ukraine is concerned.",ukraine
1654,2015-09-30 16:15:00,Has the final agreement been reached with our Ukrainian colleagues on gas?,ukrainian
1654,2015-09-30 16:15:00,"We are trying to hold talks with the European Commission and Ukraine on our relations with regard to Ukraine’s signing of the Association Agreement with the European Union and trying to find a way out of these rather complicated situations related to inconsistencies in this agreement and our mutual, Russian-Ukrainian obligations within the framework of the CIS free trade zone.",ukraine
1655,2015-10-01 17:15:00,Primarily refugees from southeast Ukraine.,ukraine
1655,2015-10-01 17:15:00,"Under Ukrainian law, but with agreement with Donbass.",ukrainian
1669,2015-10-13 15:00:00,"As for Ukrainian transit and shipments to Southern Europe, we have separate plans, including those involving our German, Turkish and French partners – there are many possible participants in future projects.",ukrainian
1669,2015-10-13 15:00:00,"As far as Ukraine is concerned, I already said this and want to say it again: there is no alternative to the Minsk Agreements.",ukraine
1669,2015-10-13 15:00:00,The most important element that must become thefoundation of the peace settlement in southeast Ukraine is the political process.,ukraine
1669,2015-10-13 15:00:00,"At the same time, we are told about Ukrainian domestic policy limitations.",ukrainian
1669,2015-10-13 15:00:00,"But we, here in Moscow, cannot adopt a Ukrainian law on amnesty.",ukrainian
1669,2015-10-13 15:00:00,"They tell us, “Ensure that they allow Ukrainian humanitarian assistance to access those areas.”",ukrainian
1670,2015-10-13 16:40:00,"I am not very clear on the logic of our partners’ actions, because they are well aware that first of all, Russia participates in lending to Ukraine through the IMF.",ukraine
1670,2015-10-13 16:40:00,"After all, as far as I understand, our input into the IMF’s efforts continues; we have not stopped helping Ukraine through the IMF, have we?",ukraine
1670,2015-10-13 16:40:00,But we did not do this precisely in order to avoid putting our Ukrainian partners in a difficult position and exacerbate an already difficult economic situation.,ukrainian
1670,2015-10-13 16:40:00,And why doesn’t the IMF want to add those three billion to Ukraine so that it can pay us back?,ukraine
1670,2015-10-13 16:40:00,"And I think it is easier to follow the path of adding three billion dollars for Ukraine, so it can pay us back, and everyone will be happy and work calmly.",ukraine
1686,2015-10-22 20:45:00,"Now, on the subject of Ukraine, and on the idea that this creates dangers for us, yes, of course it creates dangers, but was it we who created this situation?",ukraine
1686,2015-10-22 20:45:00,"It was through a third round of voting, which is not even in the Ukrainian Constitution’s provisions.",ukrainian
1686,2015-10-22 20:45:00,"They did it once, and then did it again in even more flagrant form with the change of regime and coup d’état that took place in Ukraine not so long ago.",ukraine
1686,2015-10-22 20:45:00,Russia’s position is not that we oppose the Ukrainian people’s choice.,ukrainian
1686,2015-10-22 20:45:00,"Ukraine genuinely is a brotherly country in our eyes, a brotherly people.",ukraine
1686,2015-10-22 20:45:00,I don’t make any distinction between Russians and Ukrainians.,ukrainian
1686,2015-10-22 20:45:00,"The United States has a law that concerns Ukraine, but it directly mentions Russia, and this law states that the goal is democratisation of the Russian Federation.",ukraine
1686,2015-10-22 20:45:00,"I believe (and I have already said this) that there is no other way if we want to achieve lasting peace in the southeast of Ukraine and restore the country’s territorial integrity, there is no other way but to comply with the Minsk Agreements.",ukraine
1686,2015-10-22 20:45:00,"There is no point in accusing Russia of non-compliance or failure to motivate the authorities of the unrecognised republics in the southeast of Ukraine to some action to implement the Minsk Agreements, if the Kiev authorities fail to comply with the key terms of those agreements.",ukraine
1686,2015-10-22 20:45:00,"The first thing that needs to be done to achieve a political settlement is amending the Constitution of Ukraine, this is stated directly in the Minsk Agreements, it is important: upon agreement – as it says – with these territories, the unrecognised republics.",ukraine
1686,2015-10-22 20:45:00,"When I ask what law is that, the German Chancellor, the French President and the Ukrainian President all confirm this is the law that the Ukrainian Rada has already passed.",ukrainian
1686,2015-10-22 20:45:00,The Minsk Agreements say the Rada should pass a law on elections and they should be held in accordance with Ukrainian law.,ukrainian
1686,2015-10-22 20:45:00,This is exactly what I said to my Ukrainian partner.,ukrainian
1695,2015-10-28 19:20:00,"In this respect, I must say a few words about the most sensitive subjects – Ukraine and the situation in the Middle East.",ukraine
1695,2015-10-28 19:20:00,"Of course, it is clear to me that in discussing issues like Syria and Ukraine, your main partner is the United States, but on the other hand, I nevertheless feel that Germany and the EU can be important partners as well.",ukraine
1695,2015-10-28 19:20:00,I feel that the situation surrounding Ukraine is most likely a symptom rather than the cause of the problems that have occurred.,ukraine
1695,2015-10-28 19:20:00,"There is, of course, a challenge, in ensuring that all the objectives set forth in the Minsk protocol are fulfilled from your side and from Ukraine’s side.",ukraine
1695,2015-10-28 19:20:00,"The most important challenge will likely be the border between Russia and Ukraine, which will be controlled by Ukraine’s central government; this will be the biggest obstacle.",ukraine
1695,2015-10-28 19:20:00,"And in order to limit political meddling in these issues – you are, of course, aware, this is not just a formality – we need to settle the issue of Ukraine’s role as a transit nation after 2019.",ukraine
1695,2015-10-28 19:20:00,There are technical reasons for this: you know that Ukraine’s gas transportation system is not in very good state.,ukraine
1695,2015-10-28 19:20:00,"And, of course, the financial and political role it will play for Ukraine, as will the backflow of gas.",ukraine
1705,2015-11-05 13:50:00,"I would like to note that 367,000 people have relocated to Russia under this programme, about 130,000 of them coming from Ukraine.",ukraine
1716,2015-11-13 16:15:00,"Given the fact that the hostilities have ceased and cases of shelling are rare, it is unclear why would the US Congress adopt resolutions making it possible to provide Ukraine with lethal weapons.",ukraine
1716,2015-11-13 16:15:00,"The parties restored railway communication, making it possible now to deliver Donbass coal to other regions of Ukraine.",ukraine
1722,2015-11-16 17:40:00,"On the IMF, this is one of the biggest problems in our relations with Ukraine right now, and it is a matter we have been discussing actively over these last months with our colleagues from the International Monetary Fund.",ukraine
1722,2015-11-16 17:40:00,"Our partners from the IMF have been convincing us that we could accept to restructure Ukraine’s debt of $3 billion, which was to have been paid by the end of next month, the end of this year.",ukraine
1722,2015-11-16 17:40:00,They say that we could make a concession to Ukraine and defer this payment of $3 billion to next year.,ukraine
1722,2015-11-16 17:40:00,"They say that this would help Ukraine and would ensure that Russia, as the creditor, receives its payment.",ukraine
1722,2015-11-16 17:40:00,"We drew our partners’ attention to the fact that our debt is not a private debt, but is sovereign debt that was offered to Ukraine on non-market principles and conditions.",ukraine
1722,2015-11-16 17:40:00,"But in order to ensure the return of this money, and to avoid putting Ukraine in a difficult situation, we made what I think was an unexpected proposal to our partners.",ukraine
1722,2015-11-16 17:40:00,"Not only did we agree to a restructuring of Ukraine’s debt, but we proposed better conditions for this restructuring than those the International Monetary Fund requested of us.",ukraine
1722,2015-11-16 17:40:00,But our partners are sure that Ukraine’s solvency will grow and that we can be sure of receiving $3 billion next year.,ukraine
1722,2015-11-16 17:40:00,"If our partners are that certain that Ukraine’s solvency will improve, persuade us that this is so, and believe this themselves, let them provide guarantees.",ukraine
1722,2015-11-16 17:40:00,"If they cannot provide guarantees, this means that they do not believe in the Ukrainian economy’s future.",ukrainian
1722,2015-11-16 17:40:00,"I think this would not be good for them if this is so, and if they are trying to convince us of something that is not in fact the case, this would not be good for our Ukrainian partners either.",ukrainian
1722,2015-11-16 17:40:00,"And we are not going to watch the situation in southeast Ukraine getting worse; on the contrary, we will help to ensure that the actual ceasefire we managed to achieve through a great deal of effort is not broken, that it will promote the political process.",ukraine
1722,2015-11-16 17:40:00,"As regards the discussion on Ukraine, indeed, I think it is natural and there is nothing strange about it: after the tragic events in Paris, after the crash of our plane, a situation wheremuch remains unclear, we spoke first and foremost about these problems.",ukraine
1722,2015-11-16 17:40:00,"But nevertheless, Ukrainian issues did not disappear from the agenda.",ukrainian
1739,2015-11-25 13:20:00,"They speak of the need to return Crimea to Ukraine, but in inflicting these mockeries on people, they are working in completely the opposite direction.",ukraine
1743,2015-11-26 22:30:00,"In today’s talks, we could not ignore the situation in Ukraine; in this context, we discussed prospects of cooperating in the Normandy format.",ukraine
1743,2015-11-26 22:30:00,Mr Putin and I have also agreed that we will exchange information and specific actions as regards another important issue – the developments in eastern Ukraine.,ukraine
1743,2015-11-26 22:30:00,Our fight against terrorism in Syria does not affect France’s commitment to find a political solution to the Ukrainian crisis.,ukrainian
1749,2015-11-30 21:50:00,And part of the discussion focused on settling the situation in southeast Ukraine; we discussed the need for full compliance with the Minsk agreements by all sides.,ukraine
1750,2015-12-02 23:20:00,"As you recall, Crimea used to receive 800 megawatts of electricity from Ukraine.",ukraine
1750,2015-12-02 23:20:00,"Thus, we will replace electricity supply from Ukraine in full, completely, providing even a little more than needed.",ukraine
1750,2015-12-02 23:20:00,"But this will be a reliable system connected to Russia’s main power grid, and Crimea will have its own power generation system in 2017–2018 that can provide more than it received from Ukraine.",ukraine
1759,2015-12-09 17:45:00,"Firstly, we need to resume coal supplies to Ukraine.",ukraine
1759,2015-12-09 17:45:00,"Secondly, once we are able to cover in full the energy supply that Crimea was receiving from Ukraine, and have all four sections in operation, we cannot have on-going contracts for energy supplies from Ukraine to Crimea if they are no longer needed.",ukraine
1759,2015-12-09 17:45:00,"In principle, these supplies are not really needed now, if we use the mobile generating capacity, but our Ukrainian partners have resumed supply.",ukrainian
1759,2015-12-09 17:45:00,"In response, we need to resume our coal supplies to Ukraine.",ukraine
1759,2015-12-09 17:45:00,"If they are confident that Ukraine is sufficiently solvent to pay all 3 billion next year, there is also the possibility of spreading the payment over four years, which is a much milder proposal.",ukraine
1759,2015-12-09 17:45:00,"As you recall, we asked the United States, Europe, or one of the top-level international banks to share these risks with us, and we would be ready to support Ukraine in these conditions.",ukraine
1759,2015-12-09 17:45:00,"If they are so confident that Ukraine will be solvent next year, they could take part in sharing the risks with us for these four years.",ukraine
1759,2015-12-09 17:45:00,"To finish with these problems, I met in Antalya with the German Chancellor and with Mr Juncker, the head of the European Commission, and we discussed our relations in the trilateral Russia-EU-Ukraine format in connection with the association agreement between Ukraine and the European Union, which essentially establishes a free market between Ukraine and the EU.",ukraine
1759,2015-12-09 17:45:00,"In this respect, we have already been discussing for some time now what can be done to address Russia’s concerns, given that Ukraine is also a member of the CIS free trade zone.",ukraine
1759,2015-12-09 17:45:00,This document states that all goods sold on the Ukrainian market should comply with European technical standards.,ukrainian
1759,2015-12-09 17:45:00,This means that practically none of our goods could be sold in Ukraine.,ukraine
1766,2015-12-10 21:30:00,"For example, silence concerning the humanitarian catastrophes in, say, eastern Ukraine, which you showed very clearly.",ukraine
1766,2015-12-10 21:30:00,"Your channel has made an enormous input into telling about the true events in Ukraine overall, and in southeast Ukraine, as well as other regions of the world.",ukraine
1774,2015-12-15 17:20:00,We noted the proximity of our countries’ views on such pressing matters as resolving the Ukrainian crisis and combatting international terrorism in Syria.,ukrainian
1776,2015-12-17 15:15:00,"Sorry, here’s Ukraine, our sister republic.",ukraine
1776,2015-12-17 15:15:00,"Second, we should discuss everything calmly with our colleagues, talk and propose what we have always insisted on and what the Ukrainian President has proposed.",ukrainian
1776,2015-12-17 15:15:00,"This applies above all to people from Donbass, southeastern Ukraine, and Ukrainian servicemen who were detained in these territories.",ukraine
1776,2015-12-17 15:15:00,It’s no secret that the Ukrainian authorities regard all those detained and held in Donbass as people who are subject to exchange while those who are held in Kiev prisons are considered criminals and therefore outside the scope of this exchange.,ukrainian
1776,2015-12-17 15:15:00,We have a lot of disagreements with the Ukrainian authorities but here we have a common position.,ukrainian
1776,2015-12-17 15:15:00,"On January 1, regrettably for us, we predict a deterioration in our economic relations because we had to make the decision that from January 1, we will no longer treat Ukraine as a member of the CIS free trade zone.",ukraine
1776,2015-12-17 15:15:00,"EU leaders have proposed and asked me not to expel Ukraine from the free trade zone and not to strip it of preferences in trade with Russia in the hope that we will negotiate in a tripartite format – Russia-EU-Ukraine – for a year and make certain changes in various formats, so that if the EU association agreement itself is not changed, we will introduce certain amendments through additional protocols to address our concerns and guarantee our economic interests.",ukraine
1776,2015-12-17 15:15:00,"We’ve tried to maintain good economic relations with Ukraine, since Ukraine is member of the free trade area which offers mutual preferences and zero rates.",ukraine
1776,2015-12-17 15:15:00,"In its economic relations with Russia and the CIS, Ukraine has used standards, technical regulations and customs rules which we inherited from the past and which we are gradually changing together.",ukraine
1776,2015-12-17 15:15:00,Ukraine is unilaterally withdrawing from this system and joining the European standards.,ukraine
1776,2015-12-17 15:15:00,"Those, for example, state that all the goods in the Ukrainian market must comply with EU technical standards and regulations.",ukrainian
1776,2015-12-17 15:15:00,Does this mean Ukraine has to keep our goods from its market?,ukraine
1776,2015-12-17 15:15:00,Now Ukraine is officially allowed to keep both compliant and non-compliant products in their market.,ukraine
1776,2015-12-17 15:15:00,And you want us to change the CIS customs regulations just because Ukraine entered into this agreement with the EU.,ukraine
1776,2015-12-17 15:15:00,Ukraine is willing to do so,ukraine
1776,2015-12-17 15:15:00,We are not going to impose any sanctions on Ukraine – I want this to be heard.,ukraine
1776,2015-12-17 15:15:00,Which means conditions for Ukraine will not be any worse than those for our other foreign partners.,ukraine
1776,2015-12-17 15:15:00,"But of course, Russia will grant no more privileges or preferences to Ukraine from January 1, 2016.",ukraine
1776,2015-12-17 15:15:00,"In practice, it means that the zero tariffs in trade between Russia and Ukraine will change to the weighted average tariff of 6 percent.",ukraine
1776,2015-12-17 15:15:00,"On the contrary, we are interested in resolving this conflict as soon as possible, but not by way of physical annihilation of people in southeastern Ukraine.",ukraine
1776,2015-12-17 15:15:00,Even in those territories of Donbass and the Lugansk Region that are controlled by the Ukrainian authorities more than 43 percent voted for the opposition.,ukrainian
1776,2015-12-17 15:15:00,They are actively operating in another former Soviet republic – independent Ukraine.,ukraine
1776,2015-12-17 15:15:00,I think this is simply a slap in the face of the Ukrainian people.,ukrainian
1776,2015-12-17 15:15:00,"By the way, I think Saakashvili was never granted a work visa to the United States but they sent him to run the show in Ukraine and he is functioning there.",ukraine
1776,2015-12-17 15:15:00,What was Ukraine told?,ukraine
1776,2015-12-17 15:15:00,This is simply a slap in the face of the Ukrainian people.,ukrainian
1776,2015-12-17 15:15:00,Regarding transit through Ukraine.,ukraine
1776,2015-12-17 15:15:00,I am not sure this should be done –cut off transit through Ukraine.,ukraine
1776,2015-12-17 15:15:00,"But speaking about the capacity of Ukrainian transit and that of, say, Nord Stream-2…",ukrainian
1776,2015-12-17 15:15:00,Are our Ukrainian partners able to do what we together with our European partners have been doing with regard to Nord Stream?,ukrainian
1780,2015-12-22 15:20:00,"Here is the most recent example: our talks with the European Union and Ukraine on Ukraine’s accession, essentially, to the EU’s free trade zone.",ukraine
1780,2015-12-22 15:20:00,This will mean – because we cannot do this in one go – that none of our agricultural products will be permitted in the Ukrainian market.,ukrainian
1780,2015-12-22 15:20:00,"At the same time, if zero customs fees remain in place between the EU and Ukraine and between us and Ukraine all European products will go to the Ukrainian market, replacing our products, and to our market.",ukraine
1780,2015-12-22 15:20:00,Or lose that Ukrainian market.”,ukrainian
1780,2015-12-22 15:20:00,"Large-scale assembly will occur in Ukraine and this entire flow will pour into our nation, in any sector.",ukraine
1780,2015-12-22 15:20:00,We want to establish relations with our partners on this matter – with Ukraine and the European Union.,ukraine
1799,2016-01-11 06:00:00,"These are the people that were frightened by the coup; let’s be frank, they were worried by the coup d’état in Ukraine.",ukraine
1799,2016-01-11 06:00:00,"To threaten Russians and Russian-speaking people living in Ukraine and in Crimea in particular, because it was more densely populated by Russians and Russian-speaking than other parts of Ukraine.",ukraine
1799,2016-01-11 06:00:00,"We used the Armed Forces only to stop more than 20,000 Ukrainian service members stationed there from interfering with the free expression of will by the residents of Crimea.",ukrainian
1799,2016-01-11 06:00:00,"Firstly, the Crimean Parliament was elected in 2010, that is when Crimea was still part of Ukraine.",ukraine
1799,2016-01-11 06:00:00,The Parliament that had been elected while Crimea was part of Ukraine met and voted for independence and called a referendum.,ukraine
1799,2016-01-11 06:00:00,"As to the reaction of our western partners, I believe that it was wrong and it was not aimed at supporting Ukraine but at suppressing the growth of Russia’s capabilities.",ukraine
1799,2016-01-11 06:00:00,"There is a framework within which she has to work but I have no doubt that she is sincere in her efforts to find solutions, including to the situation in southeast Ukraine.",ukraine
1799,2016-01-11 06:00:00,"Look, everything is provided for: Ukraine is to carry out a constitutional reform with its entry into force by the end of 2015 (Paragraph 11).",ukraine
1799,2016-01-11 06:00:00,"Paragraph 9 – reinstatement of full control of the state border by the government of Ukraine based on the Ukrainian law on constitutional reform by the end of 2015, provided that Paragraph 11 has been fulfilled, which stipulates constitutional reform.",ukraine
1799,2016-01-11 06:00:00,"The Ukrainian Government introduced the law on the special status of those territories, a law that had been adopted earlier, into the transitional provisions.",ukrainian
1817,2016-01-25 19:40:00,"Moreover, he promoted the idea of uniting the future entities, and there were 4 then – Russia, Ukraine, Belorussia and, as a matter of fact, the south of Russia, the North Caucasus Federation, as it was called – you know this better than I do.",ukraine
1817,2016-01-25 19:40:00,"Thus, why did they make Donbass part of Ukraine?",ukraine
1842,2016-02-17 17:45:00,"We heard today and in the past that all this depends, first and foremost, on the fulfilment of the Minsk Agreements between the conflicting sides in Ukraine, that were supported by Russia, France and Germany in the Normandy Format, but it seems to me that any objective observer will see today that the ball is in the court of the Ukrainian authorities.",ukraine
1842,2016-02-17 17:45:00,"As you recall, the key here is political settlement, creating the political conditions, the most important of which is amending the Ukrainian Constitution, which is clearly set in the Minsk Agreements: it states in black and white that the Ukrainian side must make amendments to its Constitution by the end of 2015.",ukrainian
1842,2016-02-17 17:45:00,"There are other considerations related to preparing and holding local elections, with implementation of the already adopted law on special status for corresponding regions in Ukraine.",ukraine
1842,2016-02-17 17:45:00,"We will hope that the turbulent political processes there will be overcome and the political forces in Ukraine that truly favour settling this problem will be able to find the strength, to find allies to bring this process to an end.",ukraine
1891,2016-03-24 19:40:00,"I very much hope that your visit will allow us to harmonise our positions as regards further settlement both in Syria and, as you said, in Ukraine. <…>",ukraine
1907,2016-04-06 14:00:00,"I discussed economic matters with Prime Minister Medvedev, and also the sanctions, the Ukraine crisis, human rights and other matters.",ukraine
1908,2016-04-06 17:00:00,The situation in Ukraine was also addressed.,ukraine
1909,2016-04-07 17:00:00,Problems arose in Ukraine and a coup took place.,ukraine
1909,2016-04-07 17:00:00,"I do not have time to go into all the details of our position on the events in southeast Ukraine, and this is not the moment for this.",ukraine
1909,2016-04-07 17:00:00,"In this respect, we really are doing everything we can to replace the energy that used to come from Ukraine.",ukraine
1915,2016-04-14 15:40:00,"On the whole, this is nearing a power transmission volume that was provided from Ukrainian territory.",ukrainian
1915,2016-04-14 15:40:00,This will fully meet the demand that was once met by Ukraine.,ukraine
1915,2016-04-14 15:40:00,"You know, I do not think that our partners will repeal the restrictions and limitations with regard to this country any time soon, even despite the fact that the Minsk agreements regarding southeastern Ukraine are being complied with in a dreadful manner.",ukraine
1915,2016-04-14 15:40:00,Their obviousness lies in the following: Political issues are the top priority when we address all those problems in southeastern Ukraine.,ukraine
1915,2016-04-14 15:40:00,"According to the Minsk agreements, the Ukrainian Constitution had to be amended before the end of 2015.",ukrainian
1915,2016-04-14 15:40:00,"After all, it is not up to us to change the Ukrainian Constitution.",ukrainian
1915,2016-04-14 15:40:00,"However, if the Ukrainian authorities and our European partners really want us to travel that road and come to the right goal, this requires teamwork with the partners in Kiev, where the President, the incoming and outgoing prime ministers, and the entire opposition are linked with Western countries one way or another.",ukrainian
1915,2016-04-14 15:40:00,"I cannot think anything of the new Ukrainian Government, as I know nothing about it.",ukrainian
1915,2016-04-14 15:40:00,"If I am not mistaken, the Ukrainian Government, the former Ukrainian Government now, approved a plan of action in late 2014, which consisted of nine points.",ukrainian
1915,2016-04-14 15:40:00,Today’s Ukraine is just the case.,ukraine
1915,2016-04-14 15:40:00,"However, inflation in Ukraine is over 48 percent, can you imagine that?",ukraine
1915,2016-04-14 15:40:00,"However, we need a stable and prosperous Ukraine.",ukraine
1915,2016-04-14 15:40:00,"Some are trying to raise a scandal over offshore assets, but in Ukraine, even the national leaders are billionaires and entrepreneurs with offshore companies.",ukraine
1915,2016-04-14 15:40:00,"Nevertheless, we are interested in Ukraine getting back on its feet, in having a reliable partner and in ensuring that what is happening now, even in the economic sphere, does not happen again.",ukraine
1915,2016-04-14 15:40:00,"Yes, we introduced countermeasures in response to Ukraine joining the EU sanctions against Russia, but we introduced them six months after they did.",ukraine
1916,2016-04-14 16:00:00,We are in touch with the Ukrainian government on this matter.,ukrainian
1984,2016-05-26 08:05:00,"I am convinced that we should draw appropriate conclusions from the events in Ukraine and proceed to establishing, in the vast space stretching between the Atlantic and the Pacific Oceans, a zone of economic and humanitarian cooperation based on the architecture of equal and indivisible security.",ukraine
1990,2016-05-27 23:30:00,Our first objective was to return two Russian nationals convicted by a Ukrainian court and serving a sentence in a Ukrainian penitentiary.,ukrainian
1990,2016-05-27 23:30:00,It has nothing to do with the Minsk Agreements because they speak of persons detained in Donbass and in Ukraine after they were removed from Donbass.,ukraine
1990,2016-05-27 23:30:00,"I personally think that this work should be completed, and all the people who are being detained by the Ukrainian side and by the Donbass side should be released.",ukrainian
1990,2016-05-27 23:30:00,Amendments to the Ukrainian Constitution should be made in accordance with the Minsk Agreements.,ukrainian
1990,2016-05-27 23:30:00,"They have to do with decentralisation, as they like to say in Ukraine.",ukraine
1993,2016-05-28 01:30:00,Or take our neighbours in Ukraine.,ukraine
1993,2016-05-28 01:30:00,While Ukraine had an inflation of 48.7 percent.,ukraine
1993,2016-05-28 01:30:00,"Or take the average pension: $200 in Russia, and $76 in Ukraine.",ukraine
1993,2016-05-28 01:30:00,"In Ukraine, there is no indexation at all, and the pension age was increased.",ukraine
1993,2016-05-28 01:30:00,And what about Ukraine?,ukraine
2017,2016-06-17 16:20:00,Why did they have to support the coup in Ukraine?,ukraine
2017,2016-06-17 16:20:00,"But no, they had to proceed with a coup, casualties, unleash bloodshed, a civil war, and scare the Russian-speaking population of southeastern Ukraine and Crimea.",ukraine
2017,2016-06-17 16:20:00,"It was passed by the Ukrainian parliament but was never signed by the president, it has no effect.",ukrainian
2017,2016-06-17 16:20:00,"If you ask them, they say, “It is Ukrainian government forces, the Ukrainian army.”",ukrainian
2019,2016-06-17 20:00:00,"Of course, we discussed the settlement of crises in Ukraine, Syria and other areas, where there is no peace yet.",ukraine
2019,2016-06-17 20:00:00,"I am not the President of Ukraine, so I cannot sign the law for him.",ukraine
2019,2016-06-17 20:00:00,"I understand that it is not easy to make such decisions in Ukraine now, that they require a lot of political courage and support of the public and key political forces.",ukraine
2019,2016-06-17 20:00:00,"Why don’t they work with their allies in Kiev instead, if they really mean well for the Ukrainian people.",ukrainian
2021,2016-06-17 23:55:00,We have also not completely given up on transit via Ukraine.,ukraine
2021,2016-06-17 23:55:00,"If Ukraine comes to understand that it does not have exclusive rights to shipping Russian energy to Europe, certain officials in this country will not be blackmailed anymore and we will be able to cooperate in a normal businesslike manner.",ukraine
2021,2016-06-17 23:55:00,"In this regard, I would like to emphasise that, in general, we may still consider involvement in Ukraine’s gas transit system.",ukraine
2021,2016-06-17 23:55:00,"In order to comply with Ukrainian law, we proposed leasing the Ukrainian gas transit system through an international consortium instead of buying it, committing also to the maintenance and improvements.",ukrainian
2021,2016-06-17 23:55:00,"As you may recall, it came down to their demand that we drop the price to the lowest rate and offer Ukraine a non-market rate, or they will shut down transit.",ukraine
2021,2016-06-17 23:55:00,We must secure ourselves against issues like this and continue normal cooperation with Ukraine.,ukraine
2021,2016-06-17 23:55:00,"By the way, if our Ukrainian partners offer us an economically feasible project today that would guarantee secure supplies and economic efficiency we would work with them.",ukrainian
2034,2016-06-24 16:40:00,"We cannot amend the Ukrainian Constitution; we cannot implement and enforce the law on special forms of governance in the well-known territories, the Lugansk and Donetsk People’s Republics; we cannot sign an amnesty law for the Ukrainian president.",ukrainian
2034,2016-06-24 16:40:00,"Nevertheless, we have worked patiently and are willing to continue working just as patiently both with our Ukrainian partners and with our EU partners.",ukrainian
2045,2016-06-30 14:10:00,"Two years ago, the list of regional hotspots got the addition of Ukraine, much to our regret, where the flames of internal conflict were fanned at the cost of human lives, destruction of economic ties, and streams of refugees, including into Russia.",ukraine
2045,2016-06-30 14:10:00,We genuinely want to see the Ukrainian crisis resolved as swiftly as possible and we will continue working on this with the other Normandy Format participants and with the United States.,ukrainian
2045,2016-06-30 14:10:00,We want to see a Ukraine that is a good neighbour and a predictable and civilised partner living in peace at home and in the world.,ukraine
